name,address,tax_id,incorporation_date,phone,email,company_type,status,field_of_business,hosocongty_url,masothue_url,scraping_time
CÔNG TY TNHH MỘT THÀNH VIÊN HỚT TÓC NGỌC TRÂM,"288/18 Nơ Trang Long, Phường 12, Quận Bình Thạnh, Thành phố Hồ Chí Minh, Việt Nam",0312447837,06/09/2013,,,Công ty TNHH một thành viên,,"Cắt tóc, làm đầu, gội đầu",https://hosocongty.vn/cong-ty-tnhh-mot-thanh-vien-hot-toc-ngoc-tram-com-1513.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-mot-thanh-vien-hot-toc-ngoc-tram-mst-0312447837.html,2024-08-10 20:08:20
CÔNG TY TNHH ĐẠI LÝ THUẾ MIỀN NAM,"384/8 Phạm Văn Bạch, Phường 15, Quận Tân Bình, Thành phố Hồ Chí Minh, Việt Nam",0312447812,06/09/2013,0908 585 345,,,,"Hoạt động liên quan đến kế toán, kiểm toán và tư vấn về thuế",https://hosocongty.vn/cong-ty-tnhh-dai-ly-thue-mien-nam-com-1514.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-dai-ly-thue-mien-nam-mst-0312447812.html,2024-08-10 20:08:38
CÔNG TY CỔ PHẦN TƯ VẤN ĐẦU TƯ DT INCORP,"216 Nguyễn Hồng Đào, Phường 14, Quận Tân Bình, Thành phố Hồ Chí Minh, Việt Nam",0312447805,06/09/2013,0866860262,,Công ty cổ phần,,Hoạt động hỗ trợ dịch vụ tài chính chưa được phân vào đâu,https://hosocongty.vn/cong-ty-co-phan-tu-van-dau-tu-dt-incorp-com-1515.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-co-phan-tu-van-dau-tu-dt-incorp-mst-0312447805.html,2024-08-10 20:08:53
CÔNG TY TNHH SẢN XUẤT THƯƠNG MẠI NHỰA NAM LƯƠNG,"525/2 Lê Quang Định, Phường 1, Quận Gò Vấp, Thành phố Hồ Chí Minh, Việt Nam",0312447749,06/09/2013,0839850373,,,,Sản xuất sản phẩm từ plastic,https://hosocongty.vn/cong-ty-tnhh-san-xuat-thuong-mai-nhua-nam-luong-com-1516.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-san-xuat-thuong-mai-nhua-nam-luong-mst-0312447749.html,2024-08-10 20:08:59
CÔNG TY TNHH MỘT THÀNH VIÊN ẨM THỰC CHAY THANH TÂM,"10 Lê Văn Tách, Phường Linh Tây, Thành phố Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam",0312447731,06/09/2013,,,Công ty TNHH một thành viên,,Nhà hàng và các dịch vụ ăn uống phục vụ lưu động,https://hosocongty.vn/cong-ty-tnhh-mot-thanh-vien-am-thuc-chay-thanh-tam-com-1517.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-mot-thanh-vien-am-thuc-chay-thanh-tam-mst-0312447731.html,2024-08-10 20:09:01
CÔNG TY TNHH MỘT THÀNH VIÊN VẬN TẢI HÙNG TRƯỜNG,"91 Hoàng Diệu, phường 12, Quận 4, Thành phố Hồ Chí Minh, Việt Nam",0312447724,05/09/2013,,,Công ty TNHH một thành viên,,Vận tải hàng hoá bằng đường bộ,https://hosocongty.vn/cong-ty-tnhh-mot-thanh-vien-van-tai-hung-truong-com-1518.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-mot-thanh-vien-van-tai-hung-truong-mst-0312447724.html,2024-08-10 20:09:06
DOANH NGHIỆP TƯ NHÂN KHÁCH SẠN THANH DI,"86/149 Trường Chinh, Phường 12, Quận Tân Bình, Thành phố Hồ Chí Minh, Việt Nam",0312447717,09/09/2013,02838113574,nguyenhongan63@gmail.com,Doanh nghiệp tư nhân,NNT ngừng hoạt động nhưng chưa hoàn thành thủ tục chấm dứt hiệu lực MST,Dịch vụ lưu trú ngắn ngày,https://hosocongty.vn/doanh-nghiep-tu-nhan-khach-san-thanh-di-com-1519.htm,https://thuvienphapluat.vn/ma-so-thue/doanh-nghiep-tu-nhan-khach-san-thanh-di-mst-0312447717.html,2024-08-10 20:09:09
DOANH NGHIỆP TƯ NHÂN GIẶT SẤY VẢI THU TRANG,"B3/18E/5K Đường Kinh Trung ương, ấp 2, Xã Vĩnh Lộc A, Huyện Bình Chánh, Thành phố Hồ Chí Minh, Việt Nam",0312447682,06/09/2013,,,Doanh nghiệp tư nhân,,"Giặt là, làm sạch các sản phẩm dệt và lông thú",https://hosocongty.vn/doanh-nghiep-tu-nhan-giat-say-vai-thu-trang-com-1520.htm,https://thuvienphapluat.vn/ma-so-thue/doanh-nghiep-tu-nhan-giat-say-vai-thu-trang-mst-0312447682.html,2024-08-10 20:09:12
CÔNG TY TNHH MỘT THÀNH VIÊN ÚT THÚY,"460/38A Nguyễn Tất Thành, phường 18, Quận 4, Thành phố Hồ Chí Minh, Việt Nam",0312447675,06/09/2013,09026472522,,Công ty TNHH một thành viên,,Nhà hàng và các dịch vụ ăn uống phục vụ lưu động,https://hosocongty.vn/cong-ty-tnhh-mot-thanh-vien-ut-thuy-com-1521.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-mot-thanh-vien-ut-thuy-mst-0312447675.html,2024-08-10 20:09:14
CÔNG TY TNHH QUẢNG CÁO TRUYỀN THÔNG LIỄU GIA,"555A Kha Vạn Cân, Khu Phố 8, Phường Hiệp Bình Chánh, Thành phố Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam",0312447467,06/09/2013,0938532794,,,,Quảng cáo,https://hosocongty.vn/cong-ty-tnhh-quang-cao-truyen-thong-lieu-gia-com-1522.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-quang-cao-truyen-thong-lieu-gia-mst-0312447467.html,2024-08-10 20:09:21
CÔNG TY TNHH SẢN XUẤT THƯƠNG MẠI MAY THÀNH ĐẠT,"82/6/98A Nguyễn Thị Tú, Phường Bình Hưng Hòa B, Quận Bình Tân, Thành phố Hồ Chí Minh, Việt Nam",0312447442,06/09/2013,0837658541,,,,May trang phục (trừ trang phục từ da lông thú),https://hosocongty.vn/cong-ty-tnhh-san-xuat-thuong-mai-may-thanh-dat-com-1523.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-san-xuat-thuong-mai-may-thanh-dat-mst-0312447442.html,2024-08-10 20:09:24
CÔNG TY TNHH SẢN XUẤT THƯƠNG MẠI QUỐC TẾ ĐÔNG DƯƠNG,"42 Đường 8A, Khu dân cư Trung Sơn, Xã Bình Hưng, Huyện Bình Chánh, Thành phố Hồ Chí Minh, Việt Nam",0312447435,06/09/2013,,,,,"Bán lẻ đồ ngũ kim, sơn, kính và thiết bị lắp đặt khác trong xây dựng trong các cửa hàng chuyên doanh",https://hosocongty.vn/cong-ty-tnhh-san-xuat-thuong-mai-quoc-te-dong-duong-com-1524.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-san-xuat-thuong-mai-quoc-te-dong-duong-mst-0312447435.html,2024-08-10 20:09:28
CÔNG TY TNHH MỘT THÀNH VIÊN TRẦN ĐỨC SÀI GÒN,"281/2/21 Bình Lợi, Phường 13, Quận Bình Thạnh, Thành phố Hồ Chí Minh, Việt Nam",0312447428,05/09/2013,(08)35540455,,Công ty TNHH một thành viên,,(Mã ngành cũ) - Xây dựng nhà các loại,https://hosocongty.vn/cong-ty-tnhh-mot-thanh-vien-tran-duc-sai-gon-com-1525.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-mot-thanh-vien-tran-duc-sai-gon-mst-0312447428.html,2024-08-10 20:09:32
CÔNG TY TNHH BLANC,"13 Đường số 9, KDC Him Lam, ấp 4, Xã Bình Hưng, Huyện Bình Chánh, Thành phố Hồ Chí Minh, Việt Nam",0312446865,05/09/2013,,,,,Bán buôn đồ uống,https://hosocongty.vn/cong-ty-tnhh-blanc-com-1537.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-blanc-mst-0312446865.html,2024-08-10 20:09:37
CÔNG TY TNHH MỘT THÀNH VIÊN SKETCH,"28 Pasteur, Phường Nguyễn Thái Bình, Quận 1, Thành phố Hồ Chí Minh, Việt Nam",0312446840,05/09/2013,,,Công ty TNHH một thành viên,,Hoạt động thiết kế chuyên dụng,https://hosocongty.vn/cong-ty-tnhh-mot-thanh-vien-sketch-com-1538.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-mot-thanh-vien-sketch-ntnn-mst-0312446840.html,2024-08-10 20:09:41
CÔNG TY CỔ PHẦN XÂY DỰNG HẠ TẦNG KỸ THUẬT NGẦM,"91/1A Đường Số 8, Khu phố 3, Phường Linh Trung, Thành phố Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam",0312446801,05/09/2013,,,Công ty cổ phần,,(Mã ngành cũ) - Xây dựng công trình kỹ thuật dân dụng khác,https://hosocongty.vn/cong-ty-co-phan-xay-dung-ha-tang-ky-thuat-ngam-com-1539.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-co-phan-xay-dung-ha-tang-ky-thuat-ngam-ntnn-mst-0312446801.html,2024-08-10 20:09:45
CÔNG TY TNHH TRUYỀN THÔNG KILALA,"Tầng 4, Tòa nhà Copac Square, Số 12 Tôn Đản, phường 13, Quận 4, Thành phố Hồ Chí Minh, Việt Nam",0312446720,05/09/2013,,,,,Lập trình máy vi tính,https://hosocongty.vn/cong-ty-tnhh-truyen-thong-kilala-com-1540.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-truyen-thong-kilala-mst-0312446720.html,2024-08-10 20:09:51
CÔNG TY TRÁCH NHIỆM HỮU HẠN VÒNG BI QUỐC TẾ,"Số 1170A, 1170B, đường 3 tháng 2, Phường 12, Quận 11, Thành phố Hồ Chí Minh, Việt Nam",0312446657,05/09/2013,0839629608,,,,Bán buôn tổng hợp,https://hosocongty.vn/cong-ty-trach-nhiem-huu-han-vong-bi-quoc-te-com-1541.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-trach-nhiem-huu-han-vong-bi-quoc-te-mst-0312446657.html,2024-08-10 20:10:18
CÔNG TY TNHH MỘT THÀNH VIÊN DỊCH VỤ THƯƠNG MẠI HIỆP CHÁNH,"43/5 Đường 35, Khu phố 7, Phường Hiệp Bình Chánh, Thành phố Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam",0312446625,05/09/2013,01294932556,,Công ty TNHH một thành viên,,"Bán buôn vật liệu, thiết bị lắp đặt khác trong xây dựng",https://hosocongty.vn/cong-ty-tnhh-mot-thanh-vien-dich-vu-thuong-mai-hiep-chanh-com-1542.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-mot-thanh-vien-dich-vu-thuong-mai-hiep-chanh-mst-0312446625.html,2024-08-10 20:10:37
CÔNG TY TRÁCH NHIỆM HỮU HẠN ĐẦU TƯ XÂY DỰNG HÀ NGỌC,"2/16 Quốc lộ 13, khu phố 3, Phường Hiệp Bình Chánh, Thành phố Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam",0312446618,06/09/2013,0982052943,,,,(Mã ngành cũ) - Xây dựng nhà các loại,https://hosocongty.vn/cong-ty-trach-nhiem-huu-han-dau-tu-xay-dung-ha-ngoc-com-1543.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-trach-nhiem-huu-han-dau-tu-xay-dung-ha-ngoc-mst-0312446618.html,2024-08-10 20:10:54
CÔNG TY TNHH ĐẦU TƯ XÂY DỰNG KHƯƠNG GIA KHANG,"45H2 Nguyễn ảnh Thủ, phường Hiệp Thành, Quận 12, Thành phố Hồ Chí Minh, Việt Nam",0312446600,05/09/2013,0915020279,,,,Vận tải hàng hoá bằng đường bộ,https://hosocongty.vn/cong-ty-tnhh-dau-tu-xay-dung-khuong-gia-khang-com-1544.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-dau-tu-xay-dung-khuong-gia-khang-mst-0312446600.html,2024-08-10 20:11:01
CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ VẠN XUÂN THỊNH,"314 Tổ 52, Quốc lộ 1A, phường An Phú Đông, Quận 12, Thành phố Hồ Chí Minh, Việt Nam",0312446590,05/09/2013,0909305680,,,,"Bán buôn vải, hàng may sẵn, giày dép",https://hosocongty.vn/cong-ty-tnhh-thuong-mai-dich-vu-van-xuan-thinh-com-1545.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-thuong-mai-dich-vu-van-xuan-thinh-mst-0312446590.html,2024-08-10 20:11:04
CÔNG TY TNHH MỘT THÀNH VIÊN MỘC QUÁN,"109D/96/28 Bến Vân Đồn, phường 08, Quận 4, Thành phố Hồ Chí Minh, Việt Nam",0312446583,05/09/2013,0909922851,,Công ty TNHH một thành viên,,Nhà hàng và các dịch vụ ăn uống phục vụ lưu động,https://hosocongty.vn/cong-ty-tnhh-mot-thanh-vien-moc-quan-com-1546.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-mot-thanh-vien-moc-quan-mst-0312446583.html,2024-08-10 20:11:08
CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ SẢN XUẤT XUẤT NHẬP KHẨU HỮU ĐỊNH,"127/32 Đường Cô Giang, Phường 02, Quận Phú Nhuận, Thành phố Hồ Chí Minh, Việt Nam",0312446576,05/09/2013,0949755469,,,,(Mã ngành cũ) - Xây dựng nhà các loại,https://hosocongty.vn/cong-ty-tnhh-thuong-mai-dich-vu-san-xuat-xuat-nhap-khau-huu-dinh-com-1547.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-thuong-mai-dich-vu-san-xuat-xuat-nhap-khau-huu-dinh-mst-0312446576.html,2024-08-10 20:11:11
CÔNG TY TNHH VẬN TẢI VÀ DU LỊCH GIA KIỆT,"28/6Q, Tổ 10, ấp Đông Lân, Xã Bà Điểm, Huyện Hóc Môn, Thành phố Hồ Chí Minh, Việt Nam",0312446569,05/09/2013,0838494987,,,,Vận tải hàng hoá bằng đường bộ,https://hosocongty.vn/cong-ty-tnhh-van-tai-va-du-lich-gia-kiet-com-1548.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-van-tai-va-du-lich-gia-kiet-mst-0312446569.html,2024-08-10 20:11:15
CÔNG TY TNHH FURNITURE VIỆT NAM,"369/12 Nguyễn Thái Bình, Phường 12, Quận Tân Bình, Thành phố Hồ Chí Minh, Việt Nam",0312447065,06/09/2013,0838119129,,Công ty TNHH một thành viên,Đang hoạt động,Bán buôn đồ dùng khác cho gia đình,https://hosocongty.vn/cong-ty-tnhh-furniture-viet-nam-com-1526.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-furniture-viet-nam-mst-0312447065.html,2024-08-10 20:11:19
CÔNG TY TRÁCH NHIỆM HỮU HẠN SẢN XUẤT THƯƠNG MẠI DỊCH VỤ XÂY DỰNG TÂN HƯNG PHÁT,"P.606, 6, TN INDOCHINA PARK TOWER, Số 4 Nguyễn Đình Chiểu, Phường Đa Kao, Quận 1, Thành phố Hồ Chí Minh, Việt Nam",0312447040,05/09/2013,0909757587,,,,"Bán buôn vải, hàng may sẵn, giày dép",https://hosocongty.vn/cong-ty-trach-nhiem-huu-han-san-xuat-thuong-mai-dich-vu-xay-dung-tan-hung-phat-com-1527.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-trach-nhiem-huu-han-san-xuat-thuong-mai-dich-vu-xay-dung-tan-hung-phat-mst-0312447040.html,2024-08-10 20:11:27
CÔNG TY TNHH TRIỆU NAM PHÁT,"86I Đường HT13, Khu phố 3, phường Hiệp Thành, Quận 12, Thành phố Hồ Chí Minh, Việt Nam",0312447033,05/09/2013,0907546646,,,,"Sản xuất vali, túi xách và các loại tương tự; sản xuất yên đệm",https://hosocongty.vn/cong-ty-tnhh-trieu-nam-phat-com-1528.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-trieu-nam-phat-mst-0312447033.html,2024-08-10 20:11:31
CÔNG TY TNHH DỊCH VỤ VĂN PHÒNG HUỲNH PHAN,"11/7C Lê Lợi, Khu phố 4, Thị Trấn Hóc Môn, Huyện Hóc Môn, Thành phố Hồ Chí Minh, Việt Nam",0312447026,05/09/2013,0908097552-0902666,,,,Bán buôn đồ dùng khác cho gia đình,https://hosocongty.vn/cong-ty-tnhh-dich-vu-van-phong-huynh-phan-com-1529.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-dich-vu-van-phong-huynh-phan-mst-0312447026.html,2024-08-10 20:11:36
CÔNG TY TNHH KỸ THUẬT Ô TÔ SÀI GÒN,"152/19B Đường Điện Biên Phủ, Phường 25, Quận Bình Thạnh, Thành phố Hồ Chí Minh, Việt Nam",0312447019,06/09/2013,0902769668,,,,,https://hosocongty.vn/cong-ty-tnhh-ky-thuat-o-to-sai-gon-com-1530.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-ky-thuat-o-to-sai-gon-mst-0312447019.html,2024-08-10 20:11:40
CÔNG TY TNHH EPMP,"C10, Đường Phạm Hùng, Xã Phước Lộc, Huyện Nhà Bè, Thành phố Hồ Chí Minh, Việt Nam",0312446978,05/09/2013,0944628289,,,,"Bán buôn máy móc, thiết bị và phụ tùng máy khác",https://hosocongty.vn/cong-ty-tnhh-epmp-com-1531.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-epmp-mst-0312446978.html,2024-08-10 20:11:49
CÔNG TY TNHH DỊCH VỤ ĐO ĐẠC TƯ VẤN THIẾT KẾ XÂY DỰNG ÁNH TRUNG,"Số 24/3 đường Bến Lội, Khu phố 7, Phường Bình Trị Đông A, Quận Bình Tân, Thành phố Hồ Chí Minh, Việt Nam",0312446960,06/09/2013,0946303545,,,,Hoạt động kiến trúc và tư vấn kỹ thuật có liên quan,https://hosocongty.vn/cong-ty-tnhh-dich-vu-do-dac-tu-van-thiet-ke-xay-dung-anh-trung-com-1532.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-dich-vu-do-dac-tu-van-thiet-ke-xay-dung-anh-trung-mst-0312446960.html,2024-08-10 20:11:53
CÔNG TY TRÁCH NHIỆM HỮU HẠN VIỆT THÁI SÀI GÒN,"Số 714/45 Xô Viết Nghệ Tĩnh, Phường 25, Quận Bình Thạnh, Thành phố Hồ Chí Minh, Việt Nam",0312446953,05/09/2013,0968861102,,,,Bán buôn đồ dùng khác cho gia đình,https://hosocongty.vn/cong-ty-trach-nhiem-huu-han-viet-thai-sai-gon-com-1533.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-trach-nhiem-huu-han-viet-thai-sai-gon-mst-0312446953.html,2024-08-10 20:11:56
CÔNG TY TNHH MỘT THÀNH VIÊN CHĂM SÓC SỨC KHỎE SÀI GÒN,"6/F (Lầu 6), Số 133 Nguyễn Trãi, Phường 02, Quận 5, Thành phố Hồ Chí Minh, Việt Nam",0312446946,05/09/2013,0838383378-090302,,Công ty TNHH một thành viên,,"Hoạt động của các phòng khám đa khoa, chuyên khoa và nha khoa",https://hosocongty.vn/cong-ty-tnhh-mot-thanh-vien-cham-soc-suc-khoe-sai-gon-com-1534.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-mot-thanh-vien-cham-soc-suc-khoe-sai-gon-mst-0312446946.html,2024-08-10 20:11:59
CÔNG TY TNHH SẢN XUẤT THƯƠNG MẠI DỊCH VỤ KIM HUY,"300/32/43C Bùi Văn Ngữ, phường Hiệp Thành, Quận 12, Thành phố Hồ Chí Minh, Việt Nam",0312446897,05/09/2013,,,,,"Bán buôn vật liệu, thiết bị lắp đặt khác trong xây dựng",https://hosocongty.vn/cong-ty-tnhh-san-xuat-thuong-mai-dich-vu-kim-huy-com-1535.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-san-xuat-thuong-mai-dich-vu-kim-huy-mst-0312446897.html,2024-08-10 20:12:27
CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ KỸ THUẬT KIM VƯƠNG,"51 Đường số 13, Phường 4, Quận 8, Thành phố Hồ Chí Minh, Việt Nam",0312446872,05/09/2013,,,,,"Bán buôn máy móc, thiết bị và phụ tùng máy khác",https://hosocongty.vn/cong-ty-tnhh-thuong-mai-dich-vu-ky-thuat-kim-vuong-com-1536.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-thuong-mai-dich-vu-ky-thuat-kim-vuong-mst-0312446872.html,2024-08-10 20:12:46
CÔNG TY TNHH MỘT THÀNH VIÊN TM DV SÁNG TẠO NGÔI SAO XANH,"116 Đường 11, Phường Phước Bình, Quận 9 (Hết hiệu lực), Thành phố Hồ Chí Minh, Việt Nam",0312446551,05/09/2013,,,Công ty TNHH một thành viên,,In ấn,https://hosocongty.vn/cong-ty-tnhh-mot-thanh-vien-tm-dv-sang-tao-ngoi-sao-xanh-com-1549.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-mot-thanh-vien-tm-dv-sang-tao-ngoi-sao-xanh-mst-0312446551.html,2024-08-10 20:13:01
CÔNG TY TNHH MỘT THÀNH VIÊN SẢN XUẤT THƯƠNG MẠI XUẤT NHẬP KHẨU MỸ PHẨM HOA THIÊN,"639/46/8/16 Hương Lộ 2, Khu Phố 7, Phường Bình Trị Đông, Quận Bình Tân, Thành phố Hồ Chí Minh, Việt Nam",0312446544,05/09/2013,0862602989,,Công ty TNHH một thành viên,,"Sản xuất mỹ phẩm, xà phòng, chất tẩy rửa, làm bóng và chế phẩm vệ sinh",https://hosocongty.vn/cong-ty-tnhh-mot-thanh-vien-san-xuat-thuong-mai-xuat-nhap-khau-my-pham-hoa-thien-com-1550.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-mot-thanh-vien-san-xuat-thuong-mai-xuat-nhap-khau-my-pham-hoa-thien-mst-0312446544.html,2024-08-10 20:13:08
CÔNG TY TNHH THƯƠNG MẠI ĐẦU TƯ PHÁT TRIỂN HƯNG THỊNH PHÁT,"66/87B Xô Viết Nghệ Tĩnh, Phường 21, Quận Bình Thạnh, Thành phố Hồ Chí Minh, Việt Nam",0312446537,05/09/2013,0933166912,,,,"Bảo dưỡng, sửa chữa ô tô và xe có động cơ khác",https://hosocongty.vn/cong-ty-tnhh-thuong-mai-dau-tu-phat-trien-hung-thinh-phat-com-1551.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-thuong-mai-dau-tu-phat-trien-hung-thinh-phat-mst-0312446537.html,2024-08-10 20:13:12
CÔNG TY TNHH ẨM THỰC CHAY DƯƠNG GIA,"180 Vườn Lài, Phường Tân Thành, Quận Tân phú, Thành phố Hồ Chí Minh, Việt Nam",0312446512,05/09/2013,,,,,Nhà hàng và các dịch vụ ăn uống phục vụ lưu động,https://hosocongty.vn/cong-ty-tnhh-am-thuc-chay-duong-gia-com-1552.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-am-thuc-chay-duong-gia-mst-0312446512.html,2024-08-10 20:13:15
CÔNG TY TNHH DỊCH VỤ QUẢNG CÁO PHONG CÁCH,"Tầng 8, tòa nhà PVC Sài Gòn, 11 Bis đường Nguyễn Gia Thiều, Phường 06, Quận 3, Thành phố Hồ Chí Minh, Việt Nam",0312446505,05/09/2013,0989002986,,,,Quảng cáo,https://hosocongty.vn/cong-ty-tnhh-dich-vu-quang-cao-phong-cach-com-1553.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-dich-vu-quang-cao-phong-cach-mst-0312446505.html,2024-08-10 20:13:19
CÔNG TY TNHH BA LÔ TÚI XÁCH,"319A Lý Thường Kiệt, Phường 15, Quận 11, Thành phố Hồ Chí Minh, Việt Nam",0312446495,05/09/2013,0908555656,,,,Bán buôn đồ dùng khác cho gia đình,https://hosocongty.vn/cong-ty-tnhh-ba-lo-tui-xach-com-1554.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-ba-lo-tui-xach-mst-0312446495.html,2024-08-10 20:13:23
CÔNG TY TNHH MỘT THÀNH VIÊN THƯƠNG MẠI VÀ DỊCH VỤ THẾ KHA,"B6/30A ấp 2A, Xã Vĩnh Lộc A, Huyện Bình Chánh, Thành phố Hồ Chí Minh, Việt Nam",0312446488,05/09/2013,0903370157,,Công ty TNHH một thành viên,,"Bán buôn máy móc, thiết bị và phụ tùng máy khác",https://hosocongty.vn/cong-ty-tnhh-mot-thanh-vien-thuong-mai-va-dich-vu-the-kha-com-1555.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-mot-thanh-vien-thuong-mai-va-dich-vu-the-kha-mst-0312446488.html,2024-08-10 20:13:27
CÔNG TY TNHH PHÁT TRIỂN ĐẦU TƯ THƯƠNG MẠI SẢN XUẤT ĐẠI PHÁT,"225 Sư Vạn Hạnh, Phường 09, Quận 10, Thành phố Hồ Chí Minh, Việt Nam",0312446470,05/09/2013,,,,,Bán buôn đồ dùng khác cho gia đình,https://hosocongty.vn/cong-ty-tnhh-phat-trien-dau-tu-thuong-mai-san-xuat-dai-phat-com-1556.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-phat-trien-dau-tu-thuong-mai-san-xuat-dai-phat-mst-0312446470.html,2024-08-10 20:13:35
CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ MÔI TRƯỜNG BÌNH LỢI XANH,"340/4 Lê Văn Quới, Phường Bình Hưng Hòa A, Quận Bình Tân, Thành phố Hồ Chí Minh, Việt Nam",0312446463,05/09/2013,0909264004,,,,Thu gom rác thải không độc hại,https://hosocongty.vn/cong-ty-tnhh-thuong-mai-dich-vu-moi-truong-binh-loi-xanh-com-1557.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-thuong-mai-dich-vu-moi-truong-binh-loi-xanh-mst-0312446463.html,2024-08-10 20:13:37
CÔNG TY CỔ PHẦN AN TOÀN LAO ĐỘNG BÌNH AN,"Số 112 Trần Thị Nơi, Phường 4, Quận 8, Thành phố Hồ Chí Minh, Việt Nam",0312446456,05/09/2013,0917988922,,Công ty cổ phần,,Kiểm tra và phân tích kỹ thuật,https://hosocongty.vn/cong-ty-co-phan-an-toan-lao-dong-binh-an-com-1558.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-co-phan-an-toan-lao-dong-binh-an-mst-0312446456.html,2024-08-10 20:13:41
CÔNG TY TNHH THIẾT KẾ KIẾN TRÚC HOÀNG KIM SƠN,"64/3A Đường 20, Phường 6, Quận Gò Vấp, Thành phố Hồ Chí Minh, Việt Nam",0312446449,05/09/2013,0835030884,,,,Hoạt động kiến trúc và tư vấn kỹ thuật có liên quan,https://hosocongty.vn/cong-ty-tnhh-thiet-ke-kien-truc-hoang-kim-son-com-1559.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-thiet-ke-kien-truc-hoang-kim-son-mst-0312446449.html,2024-08-10 20:13:46
CÔNG TY TNHH THƯƠNG MẠI - KỸ THUẬT ĐIỆN CƠ KHANG HƯNG,"33 Lô I, đường Phạm Văn Chí, Phường 07, Quận 6, Thành phố Hồ Chí Minh, Việt Nam",0312446431,09/09/2013,,,,,Lắp đặt hệ thống điện,https://hosocongty.vn/cong-ty-tnhh-thuong-mai-ky-thuat-dien-co-khang-hung-com-1560.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-thuong-mai-ky-thuat-dien-co-khang-hung-mst-0312446431.html,2024-08-10 20:13:54
